dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
recid,0,k-NN (triangle) cosine,0.6462424357360826,0.16582140732701317,0.16838809052229028,0.170392053518166,0.17616815269962283,0.17616815269962283,0.19274755791355108,0.23042395015393508
recid,0,k-NN (Epanechnikov) l1,0.6580866506904816,0.1646469984568525,0.16729362046390336,0.16938321419121363,0.1754068768822579,0.1754068768822579,0.1929672210913687,0.23302256233124516
recid,0,k-NN (Epanechnikov) l2,0.644259779666569,0.1656817255427378,0.1682861764083819,0.17034163580192624,0.17629536704828105,0.17629536704828105,0.19336436118235273,0.2314457158453207
recid,0,k-NN (Epanechnikov) cosine,0.6466906884126683,0.16529919980937818,0.16781473954660386,0.169792522752062,0.17551144845553898,0.17551144845553898,0.1918927897256068,0.23031300924443965
recid,0,k-NN (truncated Gauss sigma=1) l1,0.6454838542833992,0.1651371109233728,0.16778336219552556,0.16988094843819618,0.1759299794206688,0.1759299794206688,0.19349933603065508,0.23347397569061482
recid,0,k-NN (truncated Gauss sigma=1) l2,0.6357429788114408,0.16529783172493515,0.16790261266917103,0.16995814805719228,0.17591690607532362,0.17591690607532362,0.1930177840102537,0.23168006736967373
recid,0,k-NN (truncated Gauss sigma=1) cosine,0.6438460079651053,0.16461946590157694,0.16709930944963097,0.1690487212134036,0.1747153292416198,0.1747153292416198,0.19085982875933694,0.22731401117693018
recid,0,k-NN (truncated Gauss sigma=2) l1,0.6348637139458304,0.16559280908556376,0.16824706670524886,0.1703503794256737,0.17641163985655894,0.17641163985655894,0.1940214574420595,0.23410895801727744
recid,0,k-NN (truncated Gauss sigma=2) l2,0.6396738099753461,0.16541044002038274,0.16802533615709697,0.17008742870868565,0.17605951487525187,0.17605951487525187,0.19320607140804813,0.23197892342654805
recid,0,k-NN (truncated Gauss sigma=2) cosine,0.6428460596865679,0.16983063859286207,0.17235527717743224,0.17436535902356942,0.18022562452761404,0.18022562452761404,0.1906454563164339,0.23495086882415356
recid,0,k-NN (truncated Gauss sigma=3) l1,0.6316397427719256,0.1656824305611543,0.16833824396525893,0.170442665466543,0.17650638524878715,0.17650638524878715,0.19412416106159908,0.2342336225247524
recid,0,k-NN (truncated Gauss sigma=3) l2,0.6393290002241263,0.16543491371526425,0.16805176071168057,0.17011511763978687,0.1760898348259127,0.1760898348259127,0.19324547149500576,0.2320402657260672
recid,0,k-NN (truncated Gauss sigma=3) cosine,0.6425702118855922,0.1644300990065213,0.16691030695811893,0.1688570196277385,0.17451362229112166,0.17451362229112166,0.19061088296353546,0.22694418966439717
pbc,1,k-NN l1,0.8122850122850123,0.11270072521715872,0.13305315067577123,0.15632820806913425,0.1704982493949516,0.1926616624599427,0.2349037758715485,0.3824843412901051
pbc,1,k-NN l2,0.768058968058968,0.09907739905316942,0.11608051988613809,0.13678598637989234,0.15034816519089653,0.17197934884396945,0.20904565912704823,0.3546304870719514
pbc,1,k-NN cosine,0.827027027027027,0.09443853398361612,0.10628590221832455,0.12380161659977348,0.1350333769074897,0.15261374050794138,0.19569869489209524,0.2630936911492552
pbc,1,k-NN (triangle) l1,0.8373464373464373,0.10974377186136597,0.1327628549418177,0.15511270945689515,0.1679019931612144,0.1883759735118717,0.2266605336370871,0.33835174220197284
pbc,1,k-NN (triangle) l2,0.8339066339066339,0.09888515226718238,0.11424045337807685,0.13304131020465967,0.14346525818839984,0.15988722672538797,0.1907444329520823,0.28986770617273033
pbc,1,k-NN (triangle) cosine,0.8373464373464373,0.09654423737990114,0.10901937542504515,0.12618174294140272,0.13649377603940743,0.1521520039152141,0.18809234186314328,0.2550811848079396
pbc,1,k-NN (Epanechnikov) l1,0.7798525798525798,0.10938069503286739,0.12825364867600494,0.1500328260100432,0.16306357902991978,0.18369945689134923,0.2232708188597412,0.33806053373300377
