dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
pbc,4,kernel (truncated Gauss sigma=1) l2,0.8530259365994236,0.09800652532582867,0.1138853453575345,0.12590848714244682,0.1306309518011141,0.1470042111765487,0.17901398560662768,0.2593349934674169
pbc,4,kernel (truncated Gauss sigma=1) cosine,0.8685878962536023,0.1431377690978327,0.16294583055163697,0.17808703481531404,0.18385105614891076,0.20143078107779952,0.23360345242166625,0.2838558478503201
pbc,4,kernel (truncated Gauss sigma=2) l1,0.8449567723342939,0.0906207564091676,0.10334042030121485,0.11385372799304021,0.11856144593339771,0.13465236889777124,0.16683320539489502,0.22698888589283323
pbc,4,kernel (truncated Gauss sigma=2) l2,0.8530259365994236,0.11709854931180406,0.13629275255933712,0.1513496219209705,0.15702076819919564,0.1741132397172527,0.206700146287037,0.2614958296453014
pbc,4,kernel (truncated Gauss sigma=2) cosine,0.8685878962536023,0.1455797158384619,0.166260426308586,0.18191344586775626,0.18743558926154197,0.20628503643356105,0.2384764386736426,0.28774768989107374
pbc,4,kernel (truncated Gauss sigma=3) l1,0.8455331412103746,0.09069325930880752,0.10343760965217878,0.11396654587990898,0.1186807722602683,0.13476931034753464,0.16694424565413246,0.22720176545549528
pbc,4,kernel (truncated Gauss sigma=3) l2,0.8530259365994236,0.09892060505557614,0.11506777182359905,0.1517268245555119,0.15741168706827882,0.17454072573878984,0.20716382812306328,0.26189081540269205
pbc,4,kernel (truncated Gauss sigma=3) cosine,0.8685878962536023,0.1459194162230798,0.16629551901739698,0.1823887125050083,0.18837055170160838,0.20649892802730171,0.23975134836510176,0.28944981696899585
gbsg2,4,kernel (box) l1,0.5972543972543972,0.12397572723817997,0.14973011210666734,0.1718609442379669,0.1810818190575964,0.19500852712633426,0.2219938067515399,0.46263479495119836
gbsg2,4,kernel (box) l2,0.6753324753324753,0.12127235272739799,0.14535881861280212,0.16612099507195136,0.17937819775675942,0.18567776241542827,0.21601147678527308,0.5168309899372925
gbsg2,4,kernel (box) cosine,0.644959244959245,0.12147254684076828,0.1461195499930621,0.16688690239254608,0.17503863286799323,0.18108960258494466,0.20919051493677662,0.4637435634414549
gbsg2,4,kernel (triangle) l1,0.682968682968683,0.12729733846172828,0.1525533731172728,0.17332096446455755,0.18146001999978198,0.18742464912941367,0.21478489738388312,0.44305219668583007
gbsg2,4,kernel (triangle) l2,0.6785070785070785,0.1217536010190743,0.14788681760740466,0.16899938455113964,0.17730628807440849,0.18348987550392595,0.21340979266619728,0.5136344742557575
gbsg2,4,kernel (triangle) cosine,0.6706134706134707,0.11826203730148926,0.14153897887604247,0.16140601305392968,0.16937708848527583,0.1752702669246908,0.20347672414577553,0.4636682240727323
gbsg2,4,kernel (Epanechnikov) l1,0.6810810810810811,0.12649032733224835,0.15182576946230358,0.17445633364155927,0.18395521680522645,0.19113318334563367,0.22596307348131642,0.44753755332756473
gbsg2,4,kernel (Epanechnikov) l2,0.677906477906478,0.12070611677297148,0.14546206257901592,0.16620506220376446,0.17454791024148322,0.18077360521580416,0.21250679265535954,0.5240584658777409
gbsg2,4,kernel (Epanechnikov) cosine,0.6700986700986701,0.11979973348450382,0.1437089064022434,0.16397512864045324,0.17203339367198356,0.17799476276736353,0.20475106225064796,0.462847115162027
gbsg2,4,kernel (truncated Gauss sigma=1) l1,0.6858000858000858,0.124056999889539,0.1497065271843896,0.17183237052198808,0.1810607903770107,0.18802605238860665,0.22202042532713792,0.6778502352707756
gbsg2,4,kernel (truncated Gauss sigma=1) l2,0.676962676962677,0.12317662199262701,0.14883025092574007,0.17022297887238194,0.1786624237446354,0.18494349734253654,0.21523492651340845,0.5151046230945737
gbsg2,4,kernel (truncated Gauss sigma=1) cosine,0.6637494637494638,0.12074653125209939,0.14509291971719676,0.16565032256414752,0.17375439297683978,0.17976345973962868,0.20785319654101456,0.46609916252914035
gbsg2,4,kernel (truncated Gauss sigma=2) l1,0.6766194766194766,0.12399544250598372,0.14972406573223512,0.17185304609221,0.18107510720506023,0.18803560638875022,0.22199426823658797,0.4612316807706402
gbsg2,4,kernel (truncated Gauss sigma=2) l2,0.6550407550407551,0.12444391916060944,0.14977228044996777,0.1735505938408702,0.18194883088251895,0.18540624694112554,0.21537504168787353,0.5163760588500598
gbsg2,4,kernel (truncated Gauss sigma=2) cosine,0.6704418704418704,0.12259592261737076,0.14748067316429153,0.16837244602185755,0.17663489025760837,0.18273182172124497,0.20885075880379392,0.46615812256574557
gbsg2,4,kernel (truncated Gauss sigma=3) l1,0.6673530673530673,0.12398446380869613,0.1497274374411832,0.17185739571747743,0.18107874005181163,0.188038858936164,0.22199353140770542,0.4620057007380623
gbsg2,4,kernel (truncated Gauss sigma=3) l2,0.6776490776490777,0.12644168891151147,0.15228979775407953,0.17366179124020412,0.18206192312542982,0.18830747260915795,0.21828904591090162,0.4679401436971119
gbsg2,4,kernel (truncated Gauss sigma=3) cosine,0.6701844701844701,0.12139098024730967,0.14600433832519227,0.1667478886954134,0.17489408889740884,0.18094020400581629,0.2090391476125544,0.4708526656126685
recid,4,kernel (box) l1,0.6025133322773114,0.17285700517322206,0.17535513516558296,0.17939792578238667,0.1820328788938318,0.18606612285122506,0.19959948388599158,0.2466780360910049
recid,4,kernel (box) l2,0.6148951898199483,0.1712608268775226,0.173808618132135,0.1778933321809998,0.18055072545408324,0.1846073380431536,0.1982001927332089,0.24545480065582487
recid,4,kernel (box) cosine,0.5,0.17552872010322865,0.1780627962276544,0.182142555922272,0.18479618833221104,0.18884955426818878,0.2024463651128913,0.24964741407069038
recid,4,kernel (triangle) l1,0.6457750321206681,0.16938456713627928,0.17185897478966683,0.1758721736921956,0.17848821812114973,0.18249571246502136,0.19594101265175687,0.24273118015587197
recid,4,kernel (triangle) l2,0.6422109579879262,0.16286290131482195,0.16530143497676214,0.16926993657380535,0.17184733433498622,0.1757765788642174,0.18893210452143383,0.23458004217512776
recid,4,kernel (triangle) cosine,0.6451062182093388,0.1731157257085727,0.175618497148931,0.17964885584086795,0.18227141639529157,0.1862783031488994,0.19972550853397053,0.24642703818504616
recid,4,kernel (Epanechnikov) l1,0.637696464086453,0.1700737928354859,0.1725539374670554,0.17657419022067825,0.17919499985847231,0.18320823916056814,0.19667387119209817,0.24352931741334705
recid,4,kernel (Epanechnikov) l2,0.6392892972173821,0.16567560915018703,0.1680816231283093,0.1719885087852825,0.17453925400474884,0.17846191060221153,0.19162667212001966,0.23748210009271928
recid,4,kernel (Epanechnikov) cosine,0.6386820845873594,0.17401061520840205,0.1765256533098083,0.18057607746932983,0.18321166826428098,0.187238156160167,0.20074817769557501,0.2481802132298579
recid,4,kernel (truncated Gauss sigma=1) l1,0.6242321840294278,0.17220712797853044,0.17470196030066776,0.17874221459272815,0.181375438537518,0.18540745153935095,0.19893608296283308,0.24600399738756232
recid,4,kernel (truncated Gauss sigma=1) l2,0.6248745973916258,0.1637137887213611,0.16612930158734796,0.17006689100360947,0.1726320945345983,0.17657382749230638,0.18974916760722935,0.23551322722678744
recid,4,kernel (truncated Gauss sigma=1) cosine,0.6396853054543534,0.17508717682027952,0.17761576729507786,0.18168716057370804,0.18433561991030975,0.18838133597427636,0.20195342353973522,0.24940342513858135
recid,4,kernel (truncated Gauss sigma=2) l1,0.608286252354049,0.17269568723548578,0.17519307319706245,0.17923539301532926,0.18187001705617575,0.18590312441911844,0.19943586759216167,0.24651370661569047
recid,4,kernel (truncated Gauss sigma=2) l2,0.6423957618318461,0.16613067003044166,0.16857077054355704,0.17257416602147949,0.17518043657699298,0.17917740364444745,0.19254567087543825,0.2390740748463402
recid,4,kernel (truncated Gauss sigma=2) cosine,0.6387876867838851,0.1753900435645934,0.1779224070487533,0.18199956944522755,0.18465160043519657,0.18870260109835046,0.2022917634493373,0.249565111797714
recid,4,kernel (truncated Gauss sigma=3) l1,0.6054701937800306,0.172785413895578,0.175283219962589,0.17932581492938884,0.181960630404784,0.18599382788158186,0.19952696108519966,0.24660535678653492
recid,4,kernel (truncated Gauss sigma=3) l2,0.6422725592692328,0.16875623897718064,0.1712208338745578,0.17522227798303733,0.17783709104864148,0.18186007120293643,0.1953608669390603,0.24235984402442565
recid,4,kernel (truncated Gauss sigma=3) cosine,0.6387876867838851,0.17551385131070416,0.17804774423401673,0.18212722674784415,0.1847806884596754,0.18883380240023526,0.20242979819110407,0.2496150682421915
pbc,5,kernel (box) l1,0.7198706643151087,0.09723129625945172,0.11644521145883287,0.1275286479725545,0.14119411591583253,0.16224705352809285,0.20471826048509534,0.3469882989169675
pbc,5,kernel (box) l2,0.7477954144620811,0.09759267562758185,0.12056148855978828,0.13235354359697524,0.14386046493420337,0.16031088468196406,0.19295178864304735,0.2590397174201271
pbc,5,kernel (box) cosine,0.5,0.13206704141897366,0.1598864298086201,0.17367442194096824,0.18661978760861755,0.20397868232086883,0.2391747467553479,0.3073608263811055
pbc,5,kernel (triangle) l1,0.7181069958847737,0.0949044483547204,0.11126330314205442,0.12108786190372406,0.1334053327480133,0.1523121224339622,0.19169543143160134,0.9286307806800049
pbc,5,kernel (triangle) l2,0.8565549676660787,0.09653161683087708,0.1019380520167073,0.11146461446436805,0.12146879933509579,0.13648133197435605,0.1668907094459462,0.2357103053594577
pbc,5,kernel (triangle) cosine,0.847148736037625,0.11944843393242129,0.14269541596751992,0.15436412723141496,0.16564903025780406,0.1811261606896092,0.21247105905985858,0.27442397283670683
pbc,5,kernel (Epanechnikov) l1,0.7198706643151087,0.09513113205586171,0.11163695344138505,0.12154553332773563,0.13397764479086072,0.1530688120082112,0.1926258350214241,0.33015068145443005
pbc,5,kernel (Epanechnikov) l2,0.8559670781893004,0.08457393919525438,0.10848812875336811,0.11520812997229031,0.12461395758859639,0.13998819344659602,0.14954811668211318,0.23792025108583706
pbc,5,kernel (Epanechnikov) cosine,0.8395061728395061,0.12422638003163369,0.14908529570024967,0.16148610673597816,0.17332723158225427,0.1894377651597652,0.22207266768588402,0.2837225258767096
pbc,5,kernel (truncated Gauss sigma=1) l1,0.7216343327454439,0.09660732135106667,0.11551589578704784,0.12649453312037356,0.14001158409971068,0.1608226817529211,0.20286171505831774,0.34475901092211125
pbc,5,kernel (truncated Gauss sigma=1) l2,0.8583186360964139,0.09941335284017176,0.11532563277592017,0.12412092474145824,0.13448006643308255,0.15120167886643343,0.18660216769253002,0.255447886727527
pbc,5,kernel (truncated Gauss sigma=1) cosine,0.8400940623162846,0.1293071382193082,0.1556868023320037,0.16894067291726517,0.1819583052438401,0.19834261356448624,0.23319312703992312,0.29820091260916143
pbc,5,kernel (truncated Gauss sigma=2) l1,0.7216343327454439,0.09707419618533905,0.11621212321131713,0.12727010717860537,0.14089905042877746,0.16189246453583553,0.20425505649152428,0.34643362452882986
pbc,5,kernel (truncated Gauss sigma=2) l2,0.8559670781893004,0.08950890376727365,0.11975769630422066,0.1314592909736602,0.14290734811017447,0.15930175745680908,0.1918545302168323,0.25811924167981465
pbc,5,kernel (truncated Gauss sigma=2) cosine,0.8400940623162846,0.13144771481274006,0.15911471641353475,0.17280436947968,0.18567142866969405,0.20294195647176191,0.23795683169951923,0.3066148960952038
pbc,5,kernel (truncated Gauss sigma=3) l1,0.7198706643151087,0.09716138697074256,0.11634156018075964,0.12741374534599154,0.14106302790101521,0.16208958776256127,0.20451248147867704,0.34674201977536745
