dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
pbc,6,cdfreg k-NN (truncated Gauss sigma=2) l2,0.8311884935654807,0.06606225950034288,0.07739321615377984,0.08681290648708749,0.09531175165587837,0.11466833712777229,0.1731190364392492,0.27441385484762204
pbc,6,cdfreg k-NN (truncated Gauss sigma=2) cosine,0.7978803936411809,0.06749375806102913,0.0833727686321542,0.09369090966329312,0.10249641570535369,0.1225312600675399,0.16952158606214238,0.3396878122715251
pbc,6,cdfreg k-NN (truncated Gauss sigma=3) l1,0.8190764572293717,0.06919326361208694,0.08782335655386439,0.10198922933535283,0.11404906366210386,0.13308148962509156,0.17608116971273938,0.3064000675984874
pbc,6,cdfreg k-NN (truncated Gauss sigma=3) l2,0.7982588947766843,0.0660325848570547,0.07736024519703205,0.08678632653740212,0.09529486431178665,0.11465457150003892,0.17301382440757823,0.27420878394882703
pbc,6,cdfreg k-NN (truncated Gauss sigma=3) cosine,0.7781983345950038,0.067530081655548,0.08342180089658449,0.09376324440574825,0.10259219460121102,0.1226474745783845,0.16966620218728828,0.3395932827385035
gbsg2,6,cdfreg k-NN l1,0.5603271983640081,0.19850175241830584,0.2204689562858529,0.2516341614143213,0.2644778287077626,0.2712103390844328,0.28809427864495085,0.31805053089398605
gbsg2,6,cdfreg k-NN l2,0.6460463531015678,0.18804731011267695,0.20649242961679357,0.2382545724716356,0.2510424641403937,0.25803617046575894,0.2772750781500161,0.32710457064360976
gbsg2,6,cdfreg k-NN cosine,0.6295160190865713,0.19267600013058964,0.21018960388569896,0.2405204889374163,0.2539213938738534,0.2611999168058034,0.28120114247594463,0.3335087202722705
gbsg2,6,cdfreg k-NN (triangle) l1,0.6600204498977505,0.1863627252689047,0.21143173783102875,0.24979134594463023,0.266450898709245,0.2760323765045992,0.30134097358981715,0.3300230051743342
gbsg2,6,cdfreg k-NN (triangle) l2,0.6510736196319018,0.18157330263592328,0.20415438280653478,0.24405569699606058,0.26201349045175576,0.27239556536443776,0.3001370741032503,0.3287572828950093
gbsg2,6,cdfreg k-NN (triangle) cosine,0.5967961826857532,0.184010991620592,0.2065385076580635,0.2447583998399223,0.26346196757276164,0.27414759928992155,0.30343337685280125,0.33951961887507903
gbsg2,6,cdfreg k-NN (Epanechnikov) l1,0.6044222903885481,0.18639041602918008,0.211453233294846,0.24967928138336246,0.26629039507370095,0.27585151794586804,0.30110131816505137,0.3305626856670534
gbsg2,6,cdfreg k-NN (Epanechnikov) l2,0.652692569870484,0.18161064013080291,0.2041795044825669,0.2439450162981235,0.2618780178173081,0.272258145211478,0.2704339193925943,0.32871125540562296
gbsg2,6,cdfreg k-NN (Epanechnikov) cosine,0.5985003408316292,0.18413757159987224,0.20666313455526814,0.24483670048282516,0.2635252341656963,0.2742291586898665,0.3036359658315729,0.33984765523487587
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=1) l1,0.6151158827539196,0.19823120698755423,0.2202299598409947,0.25151351179563347,0.2643190336051468,0.27101241342421234,0.2878721168495631,0.31757361325377187
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=1) l2,0.5689331970006817,0.18811764214213308,0.2066422093660708,0.2385164647721923,0.2513027042154489,0.2582682762192747,0.2772952257949257,0.32617748495385074
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=1) cosine,0.5978612815269257,0.1925856601675403,0.21015644179931725,0.24060174277146534,0.2540315657907142,0.2612955251406375,0.2811484733399346,0.3440539299964631
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=2) l1,0.6275562372188139,0.1984236933422421,0.22039667178723568,0.2515887403406224,0.2644208864084288,0.27114207894849757,0.2880147766400929,0.3178963143816809
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=2) l2,0.6062542603953647,0.18805538028416516,0.2065179429731949,0.23830413569739933,0.25109027504350545,0.2580758369146114,0.27725681266961855,0.32682997763147337
gbsg2,6,cdfreg k-NN (truncated Gauss sigma=2) cosine,0.6053169734151329,0.19264222361419064,0.21016627454711415,0.24051999409206187,0.2539244298827157,0.26119679958171615,0.28115234280927603,0.3450566664524446
